Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,10,10,2600,2837,2591,3906,0,0.12,0.12,2600,2600,3000,3200,3900,3900,3900,3900,3900,3900,3900
