Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,90,90,4800,6252,4745,13759,0,0.15,0.15,4800,5900,7200,7700,11000,12000,14000,14000,14000,14000,14000
