Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,2,0,57000,79464,56717,102210,0,0.02,0.00,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000,102000
