Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,82,80,47,7245,2,74493,0,0.14,0.14,48,69,4100,8300,29000,50000,71000,74000,74000,74000,74000
