Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,105,105,3400,3351,19,31582,0,0.18,0.18,3400,3500,3800,4200,5500,5800,8900,12000,32000,32000,32000
