Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,23,0,474000,435236,73281,626844,0,0.01,0.00,474000,573000,584000,594000,608000,625000,627000,627000,627000,627000,627000
