Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,29,6,261000,287670,16,851376,0,0.01,0.00,261000,413000,423000,559000,723000,845000,851000,851000,851000,851000,851000
