Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,150,150,3,4,2,143,0,0.25,0.25,3,4,4,4,5,5,10,12,140,140,140
