Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,Aggregated,22,18,10000,48121,1239,200540,0,0.04,0.03,10000,10000,82000,124000,158000,194000,201000,201000,201000,201000,201000
